"id","sku","name","start","end","season.id","season.name","season.code","program.id","program.name","program.code","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","level","ongoing","awards_finalized"
55205,"RE-VIQRC-23-5205","Hoke County Schools VIQRC Elementary Only","2024-01-27T00:00:00-05:00","2024-01-27T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Don Steed Elementary School","800 Phillipi Church Rd",,"Raeford","North Carolina","28376","United States",34.981442,-79.160056,"Other",false,true
55253,"RE-VIQRC-24-5253","VIQRC January Tournament Invitational","2024-01-27T00:00:00-05:00","2024-01-27T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Otwell Middle School","605 Tribble Gap Road",,"Cumming","Georgia","30040","United States",34.219737,-84.135937,"Other",false,true
55355,"RE-VIQRC-24-5355","4H Robotics Winter Challenge MS Only","2024-01-27T00:00:00-05:00","2024-01-27T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Westchester Elementary","1416 Woodgate Drive",,"kirkwood","Missouri","63122","United States",38.604442,-90.423498,"Other",false,true
53229,"RE-VIQRC-23-3229","4th Annual STEM SQUAD VIQRC- Challenge - Middle School","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Howard D. McMillan Middle School","13100 Southwest 59th Street",,"Miami","Florida","33183","United States",25.711846,-80.406668,"Other",false,true
53781,"RE-VIQRC-23-3781","Long Hill VIQRC Tournament (ES)","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","90 Central Ave","90 Central Avenue",,"Long Hill","New Jersey","07980","United States",40.67731,-74.498628,"Other",false,true
53782,"RE-VIQRC-23-3782","Long Hill VIQRC Tournament (MS)","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","90 Central Ave","90 Central Avenue",,"Long Hill","New Jersey","07980","United States",40.67731,-74.498628,"Other",false,true
54319,"RE-VIQRC-23-4319","Long Island Vex IQ Full Volume Qualifying Tournament","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Huntington High School/Gynasium","188 Oakwood Road",,"Huntington","New York","11743","United States",40.856944,-73.424928,"Other",false,true
54354,"RE-VIQRC-23-4354","Placer Robotics Full Volume Open Tournament","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Placer Robotics Center","643 Vernon Streeet",,"Roseville","California","95678","United States",38.745418,-121.288332,"Other",false,true
54419,"RE-VIQRC-23-4419","Magikid San Marino VIQRC Full Volume Tournament 2 ((Invitational))","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Scrim Auditorium at Carver Elementary School","3100 Huntington Drive",,"San Marino","California","91108","United States",34.125781,-118.090287,"Other",false,true
54429,"RE-VIQRC-23-4429","Bots in the Bear Den- VIQRC","2024-01-28T00:00:00-05:00","2024-01-28T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Narcoossee Middle School","2700 N Narcoossee Road",,"St. cloud","Florida","34771","United States",28.327633,-81.235794,"Other",false,true
53432,"RE-VIQRC-23-3432","Tiger Town Showdown VIQRC","2024-01-30T00:00:00-05:00","2024-01-30T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Barkley Bridge Elementary School","2333 Barkley Bridge Road Southwest",,"Hartselle","Alabama","35640","United States",34.418914,-86.948875,"Other",false,true
52805,"RE-VIQRC-24-2805","LRSD VIQRC Ugly Sweater","2024-01-31T00:00:00-05:00","2024-01-31T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mabelvale Methodist Church","10500 Woodman Street",,"Little Rock","Arkansas","72103","United States",34.655556,-92.387476,"Other",false,true
54257,"RE-VIQRC-23-4257","Bots in the Brook #3","2024-01-31T00:00:00-05:00","2024-01-31T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Mountain Brook Junior High School","205 Overbrook Road",,"Birmingham","Alabama","35213","United States",33.493267,-86.755424,"Other",false,true
53532,"RE-VIQRC-23-3532","Greenville Winter Elementary Only VEX IQ Full Volume Tournament [Priority Registration]","2024-02-02T00:00:00-05:00","2024-02-02T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Travis Intermediate","3201 Stanford Street",,"Greenville","Texas","75401","United States",33.124187,-96.113503,"Other",false,true
54506,"RE-VIQRC-23-4506","Keystone Oaks Vex IQ State Qualifier","2024-02-02T00:00:00-05:00","2024-02-02T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Keystone Oaks Middle School","1001 Kelton AVe.",,"Pittsburgh","Pennsylvania","15216","United States",40.388455,-80.034682,"Other",false,true
54511,"RE-VIQRC-23-4511","South Middle School VIQRC Middle School Event (NOTE THE DATE CHANGE and NO SPECTATORS)","2024-02-02T00:00:00-05:00","2024-02-02T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","South Middle School","1999 47th Avenue South",,"Grand Forks","North Dakota","58201","United States",47.873618,-97.055549,"Other",false,true
51619,"RE-VIQRC-23-1619","City of Oxford VIQRC- Competition","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Oxford Civic Center","401 Mc Cullars Lane",,"Oxford","Alabama","36203","United States",33.607493,-85.817483,"Other",false,true
51661,"RE-VIQRC-23-1661","Deep Creek VIQRC Tournament (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Deep Creek Middle School","1955 Deal Drive",,"Chesapeake","Virginia","23323","United States",36.756,-76.341988,"Other",false,true
51805,"RE-VIQRC-24-1805","River Ridge Academy VIQRC Full Volume Last Chance Qualifier (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","River Ridge Academy","3050 River Ridge Drive",,"Bluffton","South Carolina","29910","United States",32.268805,-80.943753,"Other",false,true
51920,"RE-VIQRC-23-1920","Battle of the Bots INVITATIONAL Tournament (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Portland East Middle School","604 S Broadway",,"Portland","Tennessee","37148","United States",36.571355,-86.511656,"Other",false,true
52172,"RE-VIQRC-23-2172","VIQRC Perry Township Full Volume Tournament (ES Only); Indianapolis, IN","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Perry Meridian Middle School","202 West Meridian School Road",,"Indianapolis","Indiana","46217","United States",39.650829,-86.162141,"Other",false,true
52177,"RE-VIQRC-23-2177","WWR February Blended Full Volume VIQRC Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Westwood Middle School","3215 Northwest 15 Avenue",,"Gainesville","Florida","32605","United States",29.665263,-82.370531,"Other",false,true
52191,"RE-VIQRC-23-2191","First Quality VIQRC Qualifier (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Anderson Institute of Technology","315 Pearman Dairy Road",,"Anderson","South Carolina","29625","United States",34.504465,-82.685807,"Other",false,true
52207,"RE-VIQRC-23-2207","Battle on the Hill VIQRC (MS Only)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Gibbs Middle School","7625 Tazewell Pike",,"Corryton","Tennessee","37721","United States",36.127381,-83.857357,"Other",false,true
52396,"RE-VIQRC-23-2396","Leo Robotics VIQRC Full Volume Blended Mid-Winter Challenge","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","County Line Church","7716 North County Line Road East",,"Auburn","Indiana","46706","United States",41.265326,-85.048627,"Other",false,true
52407,"RE-VIQRC-23-2407","UES - VIQRC ES Full Volume Tournament, Bloomington IN","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","University Elementary School","1111 North Russell Road",,"Bloomington","Indiana","47408","United States",39.176415,-86.483267,"Other",false,true
52674,"RE-VIQRC-23-2674","February 3rd Tournament AM- Boulton Elementary","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Boulton Elementary School","2611 Orchard Drive",,"Bountiful","Utah","84010","United States",40.861171,-111.885041,"Other",false,true
52721,"RE-VIQRC-23-2721","AOH VIQRC Robotic Competition Middle School","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","East Catholic High School","115 New State Road",,"Manchester","Connecticut","06042","United States",41.782464,-72.558452,"Other",false,true
52746,"RE-VIQRC-23-2746","Sandusky Bay Area VIQRC ES only Invitational; Norwalk, OH","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Norwalk Middle School","64 Christie Avenue",,"Norwalk","Ohio","44857","United States",41.232043,-82.612043,"Other",false,true
52776,"RE-VIQRC-23-2776","Sunburst ""SUPER BOWL"" - PM Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sunburst Elementary School","2504 West Sunburst Drive",,"Layton","Utah","84041","United States",41.054475,-112.013375,"Other",false,true
52796,"RE-VIQRC-23-2796","Southern Maryland VEX IQ Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Great Mills High School","21130 Great Mills Road",,"Great Mills","Maryland","20634","United States",38.247491,-76.487486,"Other",false,true
52806,"RE-VIQRC-23-2806","Sunburst ""SUPER BOWL"" -  AM Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Sunburst Elementary School","2504 West Sunburst Drive",,"Layton","Utah","84041","United States",41.054475,-112.013375,"Other",false,true
52868,"RE-VIQRC-23-2868","[New Date] Lindale HyperLynx State Qualification Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Lindale Middle School","415 Andover Road",,"Linthicum Heights","Maryland","21090","United States",39.196345,-76.662376,"Other",false,true
52877,"RE-VIQRC-23-2877","TUSD Invitational VIQRC Full Volume","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Orchard Hills School","11555 Culver Drive",,"Irvine","California","92602","United States",33.739147,-117.757564,"Other",false,true
52901,"RE-VIQRC-23-2901","Pleasant Grove Full Volume","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Pleasant Grove High School","8500 McKnight Road",,"Texarkana","Texas","75503","United States",33.464574,-94.114297,"Other",false,true
53028,"RE-VIQRC-23-3028","Lawrence Township Spring VIQRC Blended Full Volume Tournament, Indianapolis, IN","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Fall Creek Valley Middle School","9701 East 63rd Street",,"Indianapolis","Indiana","46236","United States",39.869774,-85.995093,"Other",false,true
53097,"RE-VIQRC-23-3097","Jackson Prep Winter invitational","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","3100 Lakeland Dr","3100 Lakeland Drive",,"Flowood","Mississippi","39232","United States",32.333822,-90.108782,"Other",false,false
53192,"RE-VIQRC-23-3192","Bethel Middle School Hornet Classic (MS Only)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Bethel Middle School","5415 Northlake Road",,"Alexander","Arkansas","72002","United States",34.653172,-92.545889,"Other",false,true
53234,"RE-VIQRC-23-3234","SVVSD Eagle Crest Elementary 2023-2024 Full Volume - Elementary","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Eagle Crest Elementary School","4444 Clover Basin Drive",,"Longmont","Colorado","80503","United States",40.144494,-105.160116,"Other",false,true
53235,"RE-VIQRC-23-3235","SVVSD Red Hawk Elementary 2023-2024 Full Volume - Elementary","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Red Hawk Elementary School","1500 Telleen Avenue",,"Erie","Colorado","80516","United States",40.043601,-105.066271,"Other",false,true
53266,"RE-VIQRC-23-3266","MCCC/PDS Full Volume Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Monroe County Community College","1555 South Raisinville Road",,"Monroe","Michigan","48161","United States",41.918033,-83.468481,"Other",false,true
53267,"RE-VIQRC-23-3267","(Blended with other IQ Event) MCCC/PDS MS Full Volume Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Monroe County Community College","1555 South Raisinville Road",,"Monroe","Michigan","48161","United States",41.918033,-83.468481,"Other",false,false
53334,"RE-VIQRC-23-3334","Baltimore City Public Schools VIQRC Full Volume CEO Cup Invitational","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Baltimore City Public Schools Professional Development Center","2500 East Northern Parkway",,"Baltimore","Maryland","21214","United States",39.366466,-76.560202,"Other",false,true
53343,"RE-VIQRC-23-3343","Wild Cards Qualifier (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Campobello-Gramling School","250 Fagan Avenue",,"Campobello","South Carolina","29322","United States",35.102366,-82.145263,"Other",false,true
53425,"RE-VIQRC-23-3425","Brookside VIQRC Elementary Qualifier; Sheffield Village, OH","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Brookside High School","1662 Harris Rd",,"Sheffield Village","Ohio","44054","United States",41.469069,-82.096371,"Other",false,true
53470,"RE-VIQRC-23-3470","Dallas ISD's STEM Expo","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Kay Bailey Hutchison Convention Center Dallas","650 South Griffin Street",,"Dallas","Texas","75202","United States",32.774509,-96.800605,"Other",false,true
53499,"RE-VIQRC-23-3499","Lake Cumberland Classic BLENDED","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Pulaski Elementary School","107 West University Drive",,"Somerset","Kentucky","42503","United States",37.107551,-84.616678,"Other",false,true
53510,"RE-VIQRC-23-3510","Mardi Gras Madness at Lake Chicot (ES/MS)","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Lakeside School District STEM Building","1110 South Lakeshore Drive",,"Lake Village","Arkansas","71653","United States",33.322237,-91.284025,"Other",false,true
53527,"RE-VIQRC-23-3527","Lincoln Trail Elementary VIQRC Blended (ES/MS) Qualifier, Lamar, IN","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Lincoln Trail Elementary School","13726 N. St. Rd 245",,"Lamar","Indiana","47550","United States",38.084605,-86.905352,"Other",false,true
53540,"RE-VIQRC-23-3540","Ben Franklin Spring VIQRC MS Competition ""Full Volume""; Valparaiso, Indiana","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Benjamin Franklin Middle School","605 Campbell Street",,"Valparaiso","Indiana","46385","United States",41.473275,-87.067383,"Other",false,true
53555,"RE-VIQRC-23-3555","Mishawaka VIQRC Full Volume ES Tournament","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","John J Young Middle School","1801 North Main Street",,"Mishawaka","Indiana","46545","United States",41.676473,-86.183323,"Other",false,true
53670,"RE-VIQRC-23-3670","Sandusky Bay Area VIQRC MS only Invitational","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","64 Christie Ave","64 Christie Avenue",,"Norwalk","Ohio","44857","United States",41.232043,-82.612043,"Other",false,true
53744,"RE-VIQRC-23-3744","Middle School VIQRC in Nowata Event ""Full Volume""","2024-02-03T00:00:00-05:00","2024-02-03T00:00:00-05:00",180,"VIQRC 2023-2024: Full Volume",,41,"VEX IQ Robotics Competition","VIQRC","Nowata Public Schools","707 W OSAGE AVE.",,"NOWATA","Oklahoma","74048","United States",36.69645,-95.645363,"Other",false,true
